Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Overall score
2022,"Northern Europe","EUN","Latvia","LVA","Price indexes",1,1,1,0,-,1,1,0.5,1,1,8
2022,"Northern Europe","EUN","Latvia","LVA","Government finance",1,1,1,0,-,1,1,1,1,1,8.5
2022,"Northern Europe","EUN","Latvia","LVA","Money & banking",1,1,1,-,-,1,1,0.5,0.5,0,7
2022,"Northern Europe","EUN","Latvia","LVA","International trade",1,1,1,-,-,1,1,1,1,1,9
2022,"Northern Europe","EUN","Latvia","LVA","Balance of payments",1,1,1,-,-,1,1,1,0.5,0,7.5
2022,"Northern Europe","EUN","Latvia","LVA","Agriculture and land use",0.5,0.5,0.5,0,0,1,1,0.5,1,1,6
2022,"Northern Europe","EUN","Latvia","LVA","Resource use",1,1,1,0,-,1,1,1,1,1,8
2022,"Northern Europe","EUN","Latvia","LVA","Energy",1,1,1,-,-,1,1,1,1,1,9
2022,"Northern Europe","EUN","Latvia","LVA","Pollution",1,1,1,0,-,1,1,1,1,1,8.5
2022,"Northern Europe","EUN","Latvia","LVA","Built environment",0.5,0.5,0.5,0,0,1,1,1,0.5,1,6
2022,"Northern Europe","EUN","Latvia","LVA","All Categories",18,17.5,17.5,4,5.5,21,22,18.5,18.5,19.5,162
2022,"Northern Europe","EUN","Lithuania","LTU","Population & vital statistics",1,1,1,0.5,0.5,1,1,1,1,0,8
2022,"Northern Europe","EUN","Lithuania","LTU","Education facilities",0.5,0.5,0.5,0,0,1,1,1,1,0,5.5
2022,"Northern Europe","EUN","Lithuania","LTU","Education outcomes",0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,6
2022,"Northern Europe","EUN","Lithuania","LTU","Health facilities",0.5,0.5,0.5,0.5,0,1,1,0.5,1,0,5.5
2022,"Northern Europe","EUN","Lithuania","LTU","Health outcomes",1,0.5,0.5,0,0,1,1,1,1,0,6
2022,"Northern Europe","EUN","Lithuania","LTU","Reproductive health",1,1,0.5,0.5,0,1,1,0.5,0.5,0,6
2022,"Northern Europe","EUN","Lithuania","LTU","Food security & nutrition",0.5,0.5,0,0.5,-,1,1,1,0.5,0.5,6
2022,"Northern Europe","EUN","Lithuania","LTU","Gender statistics",1,1,0.5,0,0,1,1,0.5,1,0,6
2022,"Northern Europe","EUN","Lithuania","LTU","Crime & justice",1,1,1,0.5,0.5,1,1,0.5,0.5,0,7
2022,"Northern Europe","EUN","Lithuania","LTU","Poverty & income",1,1,1,0,0,1,1,1,0.5,0,6.5
2022,"Northern Europe","EUN","Lithuania","LTU","National accounts",1,1,1,0,-,1,1,0.5,1,0,7
2022,"Northern Europe","EUN","Lithuania","LTU","Labor",1,1,1,0.5,0.5,1,1,0.5,1,0,7.5
2022,"Northern Europe","EUN","Lithuania","LTU","Price indexes",1,1,1,0,-,1,1,1,1,0,7.5
2022,"Northern Europe","EUN","Lithuania","LTU","Government finance",1,1,1,1,-,1,1,1,1,0,8.5
2022,"Northern Europe","EUN","Lithuania","LTU","Money & banking",1,1,1,-,-,1,1,1,1,0.5,8.5
2022,"Northern Europe","EUN","Lithuania","LTU","International trade",1,1,1,-,-,1,1,1,1,0,8
2022,"Northern Europe","EUN","Lithuania","LTU","Balance of payments",1,1,1,-,-,1,1,0.5,1,0.5,8
2022,"Northern Europe","EUN","Lithuania","LTU","Agriculture and land use",1,0.5,1,0.5,0.5,1,1,0.5,0.5,0,6.5
2022,"Northern Europe","EUN","Lithuania","LTU","Resource use",1,1,1,0.5,-,1,1,1,0.5,0,7
2022,"Northern Europe","EUN","Lithuania","LTU","Energy",1,1,1,-,-,1,1,1,1,0,8
2022,"Northern Europe","EUN","Lithuania","LTU","Pollution",1,0.5,1,0.5,-,1,1,1,0.5,0,6.5
2022,"Northern Europe","EUN","Lithuania","LTU","Built environment",1,0,0,0,0,1,1,1,0.5,0,4.5
2022,"Northern Europe","EUN","Lithuania","LTU","All Categories",20,17.5,17,8,6.5,22,22,17.5,17.5,2,150
2022,"Northern Europe","EUN","Norway","NOR","Population & vital statistics",1,1,1,1,0.5,1,1,0.5,1,1,9
2022,"Northern Europe","EUN","Norway","NOR","Education facilities",0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1,6
2022,"Northern Europe","EUN","Norway","NOR","Education outcomes",0.5,0.5,0.5,0.5,0,1,1,0.5,1,1,6.5
2022,"Northern Europe","EUN","Norway","NOR","Health facilities",0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,1,7
2022,"Northern Europe","EUN","Norway","NOR","Health outcomes",0.5,0.5,0.5,0.5,0,1,1,1,0.5,1,6.5
2022,"Northern Europe","EUN","Norway","NOR","Reproductive health",1,1,1,0.5,0,1,1,1,0.5,1,8
2022,"Northern Europe","EUN","Norway","NOR","Food security & nutrition",0.5,0.5,0.5,0.5,-,1,1,1,1,1,7.5
2022,"Northern Europe","EUN","Norway","NOR","Gender statistics",1,1,1,0.5,0,1,1,1,1,1,8.5
2022,"Northern Europe","EUN","Norway","NOR","Crime & justice",1,1,1,0.5,0.5,1,1,0.5,1,1,8.5
2022,"Northern Europe","EUN","Norway","NOR","Poverty & income",1,1,1,0,0,1,1,1,0.5,1,7.5
2022,"Northern Europe","EUN","Norway","NOR","National accounts",1,1,1,0.5,-,1,1,1,1,1,9
2022,"Northern Europe","EUN","Norway","NOR","Labor",1,1,1,0.5,0.5,1,1,0.5,1,1,8.5
2022,"Northern Europe","EUN","Norway","NOR","Price indexes",1,1,1,0,-,1,1,1,1,1,8.5
2022,"Northern Europe","EUN","Norway","NOR","Government finance",1,1,1,0.5,-,1,1,0.5,1,1,8
2022,"Northern Europe","EUN","Norway","NOR","Money & banking",1,1,1,-,-,1,1,1,1,1,9
2022,"Northern Europe","EUN","Norway","NOR","International trade",1,1,1,-,-,1,1,1,1,1,9
2022,"Northern Europe","EUN","Norway","NOR","Balance of payments",1,1,1,-,-,1,1,1,1,1,9
2022,"Northern Europe","EUN","Norway","NOR","Agriculture and land use",1,1,1,1,0.5,1,1,0.5,0.5,1,8.5
2022,"Northern Europe","EUN","Norway","NOR","Resource use",1,0.5,0.5,0.5,-,1,1,0.5,0.5,1,7
2022,"Northern Europe","EUN","Norway","NOR","Energy",1,1,1,-,-,1,1,1,1,1,9
2022,"Northern Europe","EUN","Norway","NOR","Pollution",1,1,1,0.5,-,1,1,1,1,1,9
2022,"Northern Europe","EUN","Norway","NOR","Built environment",1,1,1,1,1,1,1,0.5,0.5,1,9
2022,"Northern Europe","EUN","Norway","NOR","All Categories",19.5,19,19,11.5,8.5,21.5,22,17,18.5,22,178.5
2022,"Northern Europe","EUN","Sweden","SWE","Population & vital statistics",1,1,1,1,1,1,1,1,1,1,10
2022,"Northern Europe","EUN","Sweden","SWE","Education facilities",0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0,5
2022,"Northern Europe","EUN","Sweden","SWE","Education outcomes",0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0,5
2022,"Northern Europe","EUN","Sweden","SWE","Health facilities",0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1,6
2022,"Northern Europe","EUN","Sweden","SWE","Health outcomes",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,4.5
2022,"Northern Europe","EUN","Sweden","SWE","Reproductive health",1,1,1,0.5,1,1,1,0.5,0.5,1,8.5
2022,"Northern Europe","EUN","Sweden","SWE","Food security & nutrition",0.5,0.5,0.5,0,-,1,1,1,1,1,7
2022,"Northern Europe","EUN","Sweden","SWE","Gender statistics",1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,7
2022,"Northern Europe","EUN","Sweden","SWE","Crime & justice",0.5,0.5,0.5,0,0,1,1,0.5,0.5,1,5.5
2022,"Northern Europe","EUN","Sweden","SWE","Poverty & income",1,1,1,0,0,1,1,1,1,1,8
2022,"Northern Europe","EUN","Sweden","SWE","National accounts",1,1,1,0,-,1,1,1,1,1,8.5
2022,"Northern Europe","EUN","Sweden","SWE","Labor",1,1,1,0,0,1,1,1,1,1,8
2022,"Northern Europe","EUN","Sweden","SWE","Price indexes",1,1,1,0,-,1,1,1,1,1,8.5
2022,"Northern Europe","EUN","Sweden","SWE","Government finance",1,1,1,1,-,1,1,1,1,1,9.5
2022,"Northern Europe","EUN","Sweden","SWE","Money & banking",1,1,1,-,-,1,1,1,1,1,9
2022,"Northern Europe","EUN","Sweden","SWE","International trade",1,1,1,-,-,1,1,1,1,1,9
2022,"Northern Europe","EUN","Sweden","SWE","Balance of payments",1,1,1,-,-,1,1,1,1,1,9
2022,"Northern Europe","EUN","Sweden","SWE","Agriculture and land use",1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,7
2022,"Northern Europe","EUN","Sweden","SWE","Resource use",1,0.5,0.5,0.5,-,0.5,1,0.5,1,0.5,6.5
2022,"Northern Europe","EUN","Sweden","SWE","Energy",1,1,1,-,-,1,1,1,1,1,8
2022,"Northern Europe","EUN","Sweden","SWE","Pollution",1,1,1,0,-,1,1,1,1,1,8.5
2022,"Northern Europe","EUN","Sweden","SWE","Built environment",1,1,1,1,1,1,1,1,1,1,10
2022,"Northern Europe","EUN","Sweden","SWE","All Categories",19,17.5,18,8.5,10,20,21,17.5,18,18.5,168
2022,"Northern Europe","EUN","United Kingdom","GBR","Population & vital statistics",1,0.5,0.5,1,1,1,0.5,0.5,1,1,8
2022,"Northern Europe","EUN","United Kingdom","GBR","Education facilities",1,1,1,0,0,1,1,0.5,0.5,1,7
2022,"Northern Europe","EUN","United Kingdom","GBR","Education outcomes",0.5,0.5,0.5,0,0,1,1,0.5,0.5,1,5.5
2022,"Northern Europe","EUN","United Kingdom","GBR","Health facilities",0.5,0.5,0.5,0,0,1,1,0.5,1,1,6
2022,"Northern Europe","EUN","United Kingdom","GBR","Health outcomes",0.5,0.5,0.5,0,0,1,1,0.5,1,1,6
2022,"Northern Europe","EUN","United Kingdom","GBR","Reproductive health",1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,1,6.5
2022,"Northern Europe","EUN","United Kingdom","GBR","Food security & nutrition",0.5,0.5,0.5,0,-,1,1,1,1,1,7
2022,"Northern Europe","EUN","United Kingdom","GBR","Gender statistics",0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,1,5.5
2022,"Northern Europe","EUN","United Kingdom","GBR","Crime & justice",0,0,0,0,0,1,1,0.5,0.5,1,4
2022,"Northern Europe","EUN","United Kingdom","GBR","Poverty & income",1,0.5,1,0,0,1,0.5,0.5,0.5,1,6
2022,"Northern Europe","EUN","United Kingdom","GBR","National accounts",1,0.5,1,0,-,1,0.5,0.5,0.5,1,6.5
2022,"Northern Europe","EUN","United Kingdom","GBR","Labor",1,1,1,0,0,1,0,0.5,0.5,1,6
2022,"Northern Europe","EUN","United Kingdom","GBR","Price indexes",1,1,1,0,-,1,1,0.5,0.5,1,7.5
2022,"Northern Europe","EUN","United Kingdom","GBR","Government finance",1,1,1,0,-,1,1,0.5,1,1,8
2022,"Northern Europe","EUN","United Kingdom","GBR","Money & banking",0,0,0,-,-,0,0,0,0,0,0
2022,"Northern Europe","EUN","United Kingdom","GBR","International trade",1,1,1,-,-,1,1,0.5,0.5,1,8
2022,"Northern Europe","EUN","United Kingdom","GBR","Balance of payments",1,1,1,-,-,1,1,0.5,0.5,1,8
2022,"Northern Europe","EUN","United Kingdom","GBR","Agriculture and land use",1,1,1,0,0,1,1,0.5,0.5,1,7
2022,"Northern Europe","EUN","United Kingdom","GBR","Resource use",1,0.5,0.5,0,-,1,0.5,0.5,1,1,6
2022,"Northern Europe","EUN","United Kingdom","GBR","Energy",1,1,1,-,-,1,0.5,0.5,1,1,8
2022,"Northern Europe","EUN","United Kingdom","GBR","Pollution",1,1,1,0,-,1,1,0.5,1,1,8
2022,"Northern Europe","EUN","United Kingdom","GBR","Built environment",0,0,0,0,0,0,0,0,0,0,0
2022,"Northern Europe","EUN","United Kingdom","GBR","All Categories",16.5,14,15,3.5,5.5,20,15.5,10.5,14,20,134.5
2022,"Southern Europe","EUZ","Albania","ALB","Population & vital statistics",1,1,1,0.5,0,0.5,1,0.5,0.5,0,6
2022,"Southern Europe","EUZ","Albania","ALB","Education facilities",0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,3.5
2022,"Southern Europe","EUZ","Albania","ALB","Education outcomes",0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0,5
2022,"Southern Europe","EUZ","Albania","ALB","Health facilities",0.5,0.5,0.5,0,0,1,1,1,0.5,0,5
2022,"Southern Europe","EUZ","Albania","ALB","Health outcomes",0.5,0.5,0.5,0,0,1,1,1,0.5,0,5
2022,"Southern Europe","EUZ","Albania","ALB","Reproductive health",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,5
2022,"Southern Europe","EUZ","Albania","ALB","Food security & nutrition",1,0.5,0.5,1,-,0,1,0.5,0.5,0,5
2022,"Southern Europe","EUZ","Albania","ALB","Gender statistics",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,5
2022,"Southern Europe","EUZ","Albania","ALB","Crime & justice",1,1,0.5,0.5,0,0.5,1,0.5,0.5,0,5.5
2022,"Southern Europe","EUZ","Albania","ALB","Poverty & income",1,1,0.5,1,0,0.5,1,0.5,0.5,0,6
2022,"Southern Europe","EUZ","Albania","ALB","National accounts",1,1,1,0,-,1,1,1,0.5,0,7
2022,"Southern Europe","EUZ","Albania","ALB","Labor",1,1,0.5,0.5,0,0.5,1,0.5,0.5,0,5.5
2022,"Southern Europe","EUZ","Albania","ALB","Price indexes",1,1,1,0,-,1,1,1,0.5,0,7
2022,"Southern Europe","EUZ","Albania","ALB","Government finance",1,1,1,0,-,1,1,0,0.5,0,6
2022,"Southern Europe","EUZ","Albania","ALB","Money & banking",1,1,1,-,-,1,1,0.5,0.5,0,7
2022,"Southern Europe","EUZ","Albania","ALB","International trade",1,1,1,-,-,1,1,1,0.5,0,7.5
2022,"Southern Europe","EUZ","Albania","ALB","Balance of payments",1,1,1,-,-,1,1,1,0.5,0,7.5
2022,"Southern Europe","EUZ","Albania","ALB","Agriculture and land use",1,1,1,0.5,0,1,1,0.5,0.5,0,6.5
2022,"Southern Europe","EUZ","Albania","ALB","Resource use",1,1,1,0,-,1,1,1,0.5,0,6.5
2022,"Southern Europe","EUZ","Albania","ALB","Energy",0.5,0.5,0.5,-,-,1,1,1,0.5,0,6
2022,"Southern Europe","EUZ","Albania","ALB","Pollution",0.5,0,0.5,0.5,-,1,1,1,0.5,0,5
2022,"Southern Europe","EUZ","Albania","ALB","Built environment",1,0.5,0.5,0,0,0.5,1,0.5,0.5,0,4.5
2022,"Southern Europe","EUZ","Albania","ALB","All Categories",19,16.5,15.5,8.5,4,16.5,21.5,14.5,11,0,127
2022,"Southern Europe","EUZ","Andorra","AND","Population & vital statistics",1,1,1,0.5,-,1,1,0.5,1,0,7.5
2022,"Southern Europe","EUZ","Andorra","AND","Education facilities",0.5,0.5,0.5,0,-,1,1,0.5,1,0,5.5
2022,"Southern Europe","EUZ","Andorra","AND","Education outcomes",0.5,0.5,0.5,0.5,-,1,1,0.5,1,0,6
2022,"Southern Europe","EUZ","Andorra","AND","Health facilities",0.5,0.5,0.5,0,-,1,1,1,1,0,6
2022,"Southern Europe","EUZ","Andorra","AND","Health outcomes",0,0,0,0,-,0,0,0,0,0,0
2022,"Southern Europe","EUZ","Andorra","AND","Reproductive health",0.5,0.5,0.5,0,-,1,1,0.5,1,0,5.5
2022,"Southern Europe","EUZ","Andorra","AND","Food security & nutrition",0,0,0,-,-,0,0,0,0,0,0
2022,"Southern Europe","EUZ","Andorra","AND","Gender statistics",0.5,0.5,0.5,0,-,1,1,1,1,0,5.5
2022,"Southern Europe","EUZ","Andorra","AND","Crime & justice",0.5,0.5,0.5,0.5,-,1,1,0.5,1,0,5.5
2022,"Southern Europe","EUZ","Andorra","AND","Poverty & income",1,1,0.5,0,-,1,1,1,1,0,7
2022,"Southern Europe","EUZ","Andorra","AND","National accounts",0.5,0.5,0.5,-,-,1,1,0.5,0.5,0,5.5
2022,"Southern Europe","EUZ","Andorra","AND","Labor",1,1,1,0,-,1,1,0.5,1,0,7
2022,"Southern Europe","EUZ","Andorra","AND","Price indexes",0.5,0.5,0.5,-,-,1,1,1,1,0,5.5
2022,"Southern Europe","EUZ","Andorra","AND","Government finance",1,1,1,-,-,1,1,0.5,0.5,0,7
2022,"Southern Europe","EUZ","Andorra","AND","Money & banking",0.5,0.5,0,-,-,1,1,0.5,0,0,3.5
2022,"Southern Europe","EUZ","Andorra","AND","International trade",1,1,1,-,-,1,1,0.5,0.5,0,7
2022,"Southern Europe","EUZ","Andorra","AND","Balance of payments",1,0.5,0,-,-,1,1,0.5,0.5,0,5.5
2022,"Southern Europe","EUZ","Andorra","AND","Agriculture and land use",0.5,0.5,0.5,0.5,-,1,1,1,1,0,6.5
2022,"Southern Europe","EUZ","Andorra","AND","Resource use",0.5,0.5,0.5,-,-,1,1,1,1,0,6.5
2022,"Southern Europe","EUZ","Andorra","AND","Energy",0.5,0.5,0.5,-,-,1,1,1,1,0,5.5
2022,"Southern Europe","EUZ","Andorra","AND","Pollution",0.5,0.5,0.5,-,-,1,1,1,1,0,5.5
2022,"Southern Europe","EUZ","Andorra","AND","Built environment",0,0,0,0,-,1,1,1,1,0,4
2022,"Southern Europe","EUZ","Andorra","AND","All Categories",12.5,12,10.5,4.5,6.5,20,20,14.5,17,0,117.5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Population & vital statistics",1,0.5,0.5,0,0,0,1,0.5,1,0,4.5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Education facilities",0.5,0.5,0.5,0,0,0,1,0,1,0,3.5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Education outcomes",0.5,0.5,0.5,0,0,0,1,0,1,0,3.5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Health facilities",0.5,0.5,0.5,0,0,0,1,0,0.5,0,3
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Health outcomes",0,0,0,0,0,0,0,0,0,0,0
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Reproductive health",0.5,0.5,0.5,0,0,0,1,0.5,0.5,0,3.5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Food security & nutrition",0.5,0.5,0.5,0,-,0,1,0.5,0.5,0,4
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Gender statistics",1,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,4
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Crime & justice",1,1,0.5,0,0,0,1,0,0.5,0,4
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Poverty & income",1,0,0,1,0,0.5,1,0.5,0.5,0,4.5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","National accounts",0.5,0.5,0.5,0,-,0,1,0.5,1,0,4.5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Labor",1,1,0.5,1,0,0,1,0,1,0,5.5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Price indexes",1,1,0.5,0,-,1,0,0.5,0.5,0.5,5.5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Government finance",1,1,1,1,-,1,1,0.5,0,0,7
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Money & banking",1,1,1,-,-,0,1,0.5,0.5,0,6
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","International trade",1,1,1,-,-,1,0,0.5,1,1,7.5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Balance of payments",1,1,1,-,-,0,1,0.5,0.5,0,6
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Agriculture and land use",0.5,0.5,0.5,0,0,1,0,0.5,1,1,5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Resource use",1,1,1,0,-,0.5,0.5,0.5,0.5,0.5,6
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Energy",1,0.5,0.5,-,-,0.5,0.5,0.5,0.5,0,5
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","Built environment",1,0,0,1,0,0,1,0.5,0.5,0,4
2022,"Southern Europe","EUZ","Bosnia and Herzegovina","BIH","All Categories",16.5,13,11.5,6,4.5,6,15.5,7.5,13,3,96.5
2022,"Southern Europe","EUZ","Croatia","HRV","Population & vital statistics",1,1,1,0.5,0.5,1,1,1,1,0,8
2022,"Southern Europe","EUZ","Croatia","HRV","Education facilities",0.5,0.5,0.5,0,0,0,1,0,0.5,0,3
2022,"Southern Europe","EUZ","Croatia","HRV","Education outcomes",0.5,0.5,0.5,0,0,0,1,0,1,0,3.5
2022,"Southern Europe","EUZ","Croatia","HRV","Health facilities",1,1,1,0.5,0.5,0.5,1,0,0.5,0.5,6.5
2022,"Southern Europe","EUZ","Croatia","HRV","Health outcomes",0.5,0.5,0.5,0,0,1,1,0.5,0.5,0.5,5
2022,"Southern Europe","EUZ","Croatia","HRV","Reproductive health",1,0.5,0.5,0,0,1,1,0.5,0.5,0.5,5.5
2022,"Southern Europe","EUZ","Croatia","HRV","Food security & nutrition",0,0,0,0,-,0,0,0,0,0,0
2022,"Southern Europe","EUZ","Croatia","HRV","Gender statistics",0.5,0.5,0.5,0,0,0.5,1,0.5,0.5,0.5,4.5
2022,"Southern Europe","EUZ","Croatia","HRV","Crime & justice",1,1,1,0,0,0.5,1,0.5,0.5,0,5.5
2022,"Southern Europe","EUZ","Croatia","HRV","Poverty & income",1,1,1,0,0,1,1,0.5,1,0,6.5
2022,"Southern Europe","EUZ","Croatia","HRV","National accounts",1,1,1,0,-,1,1,0.5,1,0.5,7
2022,"Southern Europe","EUZ","Croatia","HRV","Labor",1,1,1,0,0,1,1,0.5,1,0,6.5
2022,"Southern Europe","EUZ","Croatia","HRV","Price indexes",1,1,1,0,-,1,1,1,0.5,0,7
2022,"Southern Europe","EUZ","Croatia","HRV","Government finance",1,1,1,0,-,1,1,0.5,1,0.5,7.5
2022,"Southern Europe","EUZ","Croatia","HRV","Money & banking",1,1,1,-,-,1,1,0.5,1,0.5,8
2022,"Southern Europe","EUZ","Croatia","HRV","International trade",1,1,1,-,-,1,1,0.5,0.5,0,7
2022,"Southern Europe","EUZ","Croatia","HRV","Balance of payments",1,1,1,-,-,1,1,0.5,1,0.5,8
2022,"Southern Europe","EUZ","Croatia","HRV","Agriculture and land use",1,1,1,0,0,0.5,1,0.5,0.5,0.5,6
2022,"Southern Europe","EUZ","Croatia","HRV","Resource use",1,1,1,0,-,1,1,0.5,0.5,0,6.5
2022,"Southern Europe","EUZ","Croatia","HRV","Energy",1,1,1,-,-,0,1,0,0.5,0,5.5
2022,"Southern Europe","EUZ","Croatia","HRV","Pollution",1,1,1,0,-,1,1,1,1,0,7.5
2022,"Southern Europe","EUZ","Croatia","HRV","Built environment",1,0.5,0.5,0,0.5,1,1,0.5,0.5,0.5,6
2022,"Southern Europe","EUZ","Croatia","HRV","All Categories",19,18,18,3,5.5,16,21,10,15,5,130.5
2022,"Southern Europe","EUZ","Greece","GRC","Population & vital statistics",1,1,1,1,1,0.5,1,0.5,0.5,1,8.5
2022,"Southern Europe","EUZ","Greece","GRC","Education facilities",1,1,1,0.5,0,0,1,0,1,1,6.5
2022,"Southern Europe","EUZ","Greece","GRC","Education outcomes",0.5,0.5,0.5,0.5,0,0,1,0,1,1,5
2022,"Southern Europe","EUZ","Greece","GRC","Health facilities",1,0.5,0.5,0.5,0,0.5,1,0,0.5,1,5.5
2022,"Southern Europe","EUZ","Greece","GRC","Health outcomes",0.5,0.5,0.5,0.5,0,0.5,1,0,0.5,1,5
2022,"Southern Europe","EUZ","Greece","GRC","Reproductive health",0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1,6
2022,"Southern Europe","EUZ","Greece","GRC","Food security & nutrition",0.5,0.5,0,0,-,0,1,0.5,1,1,5
2022,"Southern Europe","EUZ","Greece","GRC","Gender statistics",0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,1,7
2022,"Southern Europe","EUZ","Greece","GRC","Crime & justice",0.5,0.5,0.5,0,0,1,1,0.5,1,1,6
2022,"Southern Europe","EUZ","Greece","GRC","Poverty & income",1,1,1,0,0,1,1,0.5,1,1,7.5
2022,"Southern Europe","EUZ","Greece","GRC","National accounts",1,1,1,0,-,1,0.5,0.5,1,1,7.5
2022,"Southern Europe","EUZ","Greece","GRC","Labor",1,1,1,1,1,1,1,0.5,0.5,1,9
2022,"Southern Europe","EUZ","Greece","GRC","Price indexes",0.5,0.5,0.5,0,-,1,1,0.5,0.5,1,6
2022,"Southern Europe","EUZ","Greece","GRC","Government finance",1,1,1,0,-,1,1,0.5,0,1,7
2022,"Southern Europe","EUZ","Greece","GRC","Money & banking",1,0.5,0.5,-,-,0,1,0.5,0.5,1,6
2022,"Southern Europe","EUZ","Greece","GRC","International trade",0,0,0,-,-,0,0,0,0,0,0
2022,"Southern Europe","EUZ","Greece","GRC","Balance of payments",1,1,1,-,-,0,1,0,0.5,1,6.5
2022,"Southern Europe","EUZ","Greece","GRC","Agriculture and land use",0.5,0.5,0.5,0.5,0.5,1,1,0,1,1,6.5
2022,"Southern Europe","EUZ","Greece","GRC","Resource use",1,0.5,1,0.5,-,1,1,0.5,0.5,1,7
2022,"Southern Europe","EUZ","Greece","GRC","Energy",0.5,0,0,-,-,1,1,0,0.5,1,4
2022,"Southern Europe","EUZ","Greece","GRC","Pollution",1,1,1,0,-,1,1,0.5,0.5,1,7.5
2022,"Southern Europe","EUZ","Greece","GRC","Built environment",0,0,0,0,0,0,0,0,0,0,0
2022,"Southern Europe","EUZ","Greece","GRC","All Categories",15.5,13.5,13.5,7,7,13,19.5,6.5,13.5,20,129
2022,"Southern Europe","EUZ","Italy","ITA","Population & vital statistics",0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,7.5
2022,"Southern Europe","EUZ","Italy","ITA","Education facilities",0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,1,7
2022,"Southern Europe","EUZ","Italy","ITA","Education outcomes",0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,1,7
2022,"Southern Europe","EUZ","Italy","ITA","Health facilities",1,0.5,1,0.5,0.5,1,1,0.5,1,1,8
2022,"Southern Europe","EUZ","Italy","ITA","Health outcomes",0.5,0,0.5,0,0,1,0,0.5,0.5,1,4
2022,"Southern Europe","EUZ","Italy","ITA","Reproductive health",0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,7.5
2022,"Southern Europe","EUZ","Italy","ITA","Food security & nutrition",0.5,0.5,0.5,0,-,1,1,1,1,1,7
2022,"Southern Europe","EUZ","Italy","ITA","Gender statistics",1,0.5,0.5,0.5,0,1,1,1,1,1,7.5
2022,"Southern Europe","EUZ","Italy","ITA","Crime & justice",1,1,1,0.5,0.5,1,1,0.5,1,1,8.5
2022,"Southern Europe","EUZ","Italy","ITA","Poverty & income",0.5,0.5,0.5,0,0,1,1,1,1,1,6.5
2022,"Southern Europe","EUZ","Italy","ITA","National accounts",1,1,1,0,-,1,1,0.5,1,1,8
2022,"Southern Europe","EUZ","Italy","ITA","Labor",1,1,0.5,0,0,1,1,0.5,1,1,7
2022,"Southern Europe","EUZ","Italy","ITA","Price indexes",1,1,1,0.5,-,1,1,0.5,1,1,8
