STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,MEASURE,UNIT_MEASURE,SECTOR,EDITION,REGULATORY_CATEGORY,CATEGORY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,PRICE_BASE,BASE_PER
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,SA,IX,_Z,2023,P_M,REG,2021,0,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,SA,IX,_Z,2023,P_O,REG,2017,0.31,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,SA,IX,_Z,2023,P_SA,REG,2017,0.11,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,SA,IX,_Z,2023,P_TR,REG,2017,0.15,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,SA,IX,_Z,2023,S_M,REG,2017,0.56,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,SA,IX,_Z,2023,S_O,REG,2017,0.31,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,SA,IX,_Z,2023,S_SA,REG,2017,0.42,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,JPN,SA,IX,_Z,2023,S_TR,REG,2017,0.65,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,SA,IX,_Z,2023,P,REG,2017,2.88,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,SA,IX,_Z,2023,S,REG,2017,2.88,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,SA,IX,_Z,2023,P_M,REG,2017,0.64,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,SA,IX,_Z,2023,P_O,REG,2017,0.69,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,SA,IX,_Z,2023,P_SA,REG,2017,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,SA,IX,_Z,2023,P_TR,REG,2021,0.75,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,SA,IX,_Z,2023,S_M,REG,2017,0.64,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,SA,IX,_Z,2023,S_O,REG,2021,0.69,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,SA,IX,_Z,2023,S_SA,REG,2014,0.53,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,KOR,SA,IX,_Z,2023,S_TR,REG,2017,0.75,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,SA,IX,_Z,2023,P,REG,2021,2.76,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,SA,IX,_Z,2023,S,REG,2021,2.76,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,SA,IX,_Z,2023,P_M,REG,2021,0.87,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,SA,IX,_Z,2023,P_O,REG,2021,0.38,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,SA,IX,_Z,2023,P_SA,REG,2017,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,SA,IX,_Z,2023,P_TR,REG,2021,0.71,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,SA,IX,_Z,2023,S_M,REG,2021,0.87,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,SA,IX,_Z,2023,S_O,REG,2021,0.38,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,SA,IX,_Z,2023,S_SA,REG,2021,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LVA,SA,IX,_Z,2023,S_TR,REG,2021,0.71,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,SA,IX,_Z,2023,P,REG,2021,2.46,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,SA,IX,_Z,2023,S,REG,2021,2.32,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,SA,IX,_Z,2023,P_M,REG,2021,0.64,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,SA,IX,_Z,2023,P_O,REG,2021,0.5,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,SA,IX,_Z,2023,P_SA,REG,2021,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,SA,IX,_Z,2023,P_TR,REG,2021,0.51,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,SA,IX,_Z,2023,S_M,REG,2021,0.64,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,SA,IX,_Z,2023,S_O,REG,2021,0.5,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,SA,IX,_Z,2023,S_SA,REG,2021,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LTU,SA,IX,_Z,2023,S_TR,REG,2021,0.38,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,SA,IX,_Z,2023,P,REG,2017,1.67,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,SA,IX,_Z,2023,S,REG,2017,1.62,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,SA,IX,_Z,2023,P_M,REG,2017,0.49,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,SA,IX,_Z,2023,P_O,REG,2017,0.25,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,SA,IX,_Z,2023,P_SA,REG,2017,0.73,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,SA,IX,_Z,2023,P_TR,REG,2021,0.2,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,SA,IX,_Z,2023,S_M,REG,2017,0.49,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,SA,IX,_Z,2023,S_O,REG,2017,0.25,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,SA,IX,_Z,2023,S_SA,REG,2017,0.69,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,LUX,SA,IX,_Z,2023,S_TR,REG,2017,0.2,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,SA,IX,_Z,2023,P,REG,2021,2.93,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,SA,IX,_Z,2023,S,REG,2017,3.28,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,SA,IX,_Z,2023,P_M,REG,2017,0.67,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,SA,IX,_Z,2023,P_O,REG,2017,0.88,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,SA,IX,_Z,2023,P_SA,REG,2017,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,SA,IX,_Z,2023,P_TR,REG,2017,0.74,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,SA,IX,_Z,2023,S_M,REG,2017,0.81,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,SA,IX,_Z,2023,S_O,REG,2017,0.88,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,SA,IX,_Z,2023,S_SA,REG,2017,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,MEX,SA,IX,_Z,2023,S_TR,REG,2017,0.79,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,SA,IX,_Z,2023,P,REG,2017,2.66,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,SA,IX,_Z,2023,S,REG,2017,2.57,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,SA,IX,_Z,2023,P_M,REG,2017,0.66,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,SA,IX,_Z,2023,P_O,REG,2017,0.75,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,SA,IX,_Z,2023,P_SA,REG,2017,0.69,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,SA,IX,_Z,2023,P_TR,REG,2017,0.56,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,SA,IX,_Z,2023,S_M,REG,2021,0.71,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,SA,IX,_Z,2023,S_O,REG,2017,0.75,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,SA,IX,_Z,2023,S_SA,REG,2017,0.69,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NLD,SA,IX,_Z,2023,S_TR,REG,2017,0.56,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NZL,SA,IX,_Z,2023,P,REG,2017,2.51,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NZL,SA,IX,_Z,2023,S,REG,2017,2.46,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NZL,SA,IX,_Z,2023,P_M,REG,2021,0.46,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NZL,SA,IX,_Z,2023,P_O,REG,2021,0.5,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NZL,SA,IX,_Z,2023,P_SA,REG,2017,0.89,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NZL,SA,IX,_Z,2023,P_TR,REG,2014,0.45,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NZL,SA,IX,_Z,2023,S_M,REG,2017,0.6,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NZL,SA,IX,_Z,2023,S_O,REG,2017,0.5,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NZL,SA,IX,_Z,2023,S_SA,REG,2017,0.89,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NZL,SA,IX,_Z,2023,S_TR,REG,2017,0.47,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NOR,SA,IX,_Z,2023,P,REG,2017,2.25,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NOR,SA,IX,_Z,2023,S,REG,2017,2.09,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NOR,SA,IX,_Z,2023,P_M,REG,2017,0.81,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NOR,SA,IX,_Z,2023,P_O,REG,2017,0.19,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NOR,SA,IX,_Z,2023,P_SA,REG,2021,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NOR,SA,IX,_Z,2023,P_TR,REG,2017,0.45,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NOR,SA,IX,_Z,2023,S_M,REG,2021,0.73,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NOR,SA,IX,_Z,2023,S_O,REG,2017,0.19,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NOR,SA,IX,_Z,2023,S_SA,REG,2014,0.69,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,NOR,SA,IX,_Z,2023,S_TR,REG,2021,0.31,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,POL,SA,IX,_Z,2023,P,REG,2021,2.83,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,POL,SA,IX,_Z,2023,S,REG,2021,2.38,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,POL,SA,IX,_Z,2023,P_M,REG,2017,0.74,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,POL,SA,IX,_Z,2023,P_O,REG,2017,0.5,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,POL,SA,IX,_Z,2023,P_SA,REG,2021,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,POL,SA,IX,_Z,2023,P_TR,REG,2017,0.79,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,POL,SA,IX,_Z,2023,S_M,REG,2017,0.69,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,POL,SA,IX,_Z,2023,S_O,REG,2017,0.25,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,POL,SA,IX,_Z,2023,S_SA,REG,2017,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,POL,SA,IX,_Z,2023,S_TR,REG,2017,0.73,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,PRT,SA,IX,_Z,2023,P,REG,2017,1.39,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,PRT,SA,IX,_Z,2023,S,REG,2017,1.6,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,PRT,SA,IX,_Z,2023,P_M,REG,2017,0.33,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,PRT,SA,IX,_Z,2023,P_O,REG,2017,0.25,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,PRT,SA,IX,_Z,2023,P_SA,REG,2017,0.62,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,PRT,SA,IX,_Z,2023,P_TR,REG,2017,0.19,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,PRT,SA,IX,_Z,2023,S_M,REG,2017,0.43,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,PRT,SA,IX,_Z,2023,S_O,REG,2017,0.25,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,PRT,SA,IX,_Z,2023,S_SA,REG,2017,0.76,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,PRT,SA,IX,_Z,2023,S_TR,REG,2017,0.16,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVK,SA,IX,_Z,2023,P,REG,2017,3.01,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVK,SA,IX,_Z,2023,S,REG,2017,2.96,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVK,SA,IX,_Z,2023,P_M,REG,2017,0.81,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVK,SA,IX,_Z,2023,P_O,REG,2017,0.5,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVK,SA,IX,_Z,2023,P_SA,REG,2017,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVK,SA,IX,_Z,2023,P_TR,REG,2017,0.9,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVK,SA,IX,_Z,2023,S_M,REG,2017,0.81,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVK,SA,IX,_Z,2023,S_O,REG,2017,0.5,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVK,SA,IX,_Z,2023,S_SA,REG,2017,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVK,SA,IX,_Z,2023,S_TR,REG,2017,0.85,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVN,SA,IX,_Z,2023,P,REG,2017,2.66,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVN,SA,IX,_Z,2023,S,REG,2017,2.32,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVN,SA,IX,_Z,2023,P_M,REG,2017,0.79,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVN,SA,IX,_Z,2023,P_O,REG,2017,0.38,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVN,SA,IX,_Z,2023,P_SA,REG,2017,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVN,SA,IX,_Z,2023,P_TR,REG,2017,0.7,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVN,SA,IX,_Z,2023,S_M,REG,2017,0.71,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVN,SA,IX,_Z,2023,S_O,REG,2017,0.38,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVN,SA,IX,_Z,2023,S_SA,REG,2017,0.73,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SVN,SA,IX,_Z,2023,S_TR,REG,2017,0.5,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ESP,SA,IX,_Z,2023,P,REG,2017,2.14,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ESP,SA,IX,_Z,2023,S,REG,2017,2.04,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ESP,SA,IX,_Z,2023,P_M,REG,2017,0.6,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ESP,SA,IX,_Z,2023,P_O,REG,2017,0.25,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ESP,SA,IX,_Z,2023,P_SA,REG,2017,0.71,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ESP,SA,IX,_Z,2023,P_TR,REG,2021,0.73,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ESP,SA,IX,_Z,2023,S_M,REG,2017,0.56,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ESP,SA,IX,_Z,2023,S_O,REG,2017,0.25,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ESP,SA,IX,_Z,2023,S_SA,REG,2017,0.71,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,ESP,SA,IX,_Z,2023,S_TR,REG,2017,0.53,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SWE,SA,IX,_Z,2023,P,REG,2017,2,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SWE,SA,IX,_Z,2023,S,REG,2017,1.9,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SWE,SA,IX,_Z,2023,P_M,REG,2021,0.53,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SWE,SA,IX,_Z,2023,P_O,REG,2017,0.25,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SWE,SA,IX,_Z,2023,P_SA,REG,2021,0.8,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SWE,SA,IX,_Z,2023,P_TR,REG,2021,0.45,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SWE,SA,IX,_Z,2023,S_M,REG,2014,0.56,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SWE,SA,IX,_Z,2023,S_O,REG,2017,0.25,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SWE,SA,IX,_Z,2023,S_SA,REG,2017,0.73,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,SWE,SA,IX,_Z,2023,S_TR,REG,2017,0.36,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,CHE,SA,IX,_Z,2023,P,REG,2021,2.45,A,0,_Z,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2023(1.0),I,A,CHE,SA,IX,_Z,2023,S,REG,2017,2.11,A,0,_Z,
