Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Reporting Type],[Units]
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2009","0","2009","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2010","0","2010","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2011","0","2011","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2012","0","2012","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2013","0.15","2013","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2014","0.1","2014","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2017","0.5","2017","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2018","0.75","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","231","Ethiopia","2019","1","2019","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2005","0.85","2005","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2006","0.875","2006","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2007","0.875","2007","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2008","0.875","2008","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2009","0.875","2009","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2010","0.875","2010","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2011","0.9","2011","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2012","0.9","2012","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2013","0.9","2013","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2014","0.925","2014","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2015","0.925","2015","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2016","0.925","2016","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2017","0.925","2017","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2018","0.925","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","233","Estonia","2019","0.925","2019","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","242","Fiji","2015","0","2015","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","242","Fiji","2016","0","2016","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","242","Fiji","2017","0","2017","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","242","Fiji","2018","0","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","242","Fiji","2019","0.95","2019","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","242","Fiji","2020","0.975","2020","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","242","Fiji","2021","0.975","2021","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","242","Fiji","2022","0.975","2022","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","246","Finland","2015","0.75","2015","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","246","Finland","2016","0.75","2016","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","246","Finland","2017","0.75","2017","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","246","Finland","2018","0.75","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","246","Finland","2019","0.75","2019","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","250","France","2015","0.6","2015","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","250","France","2016","0.625","2016","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","250","France","2017","0.65","2017","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","250","France","2018","0.65","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","250","France","2019","0.65","2019","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","250","France","2020","0.65","2020","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","250","France","2021","0.65","2021","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","250","France","2022","0.65","2022","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","268","Georgia","2014","0","2014","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","268","Georgia","2015","0","2015","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","268","Georgia","2016","0","2016","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","268","Georgia","2017","0.975","2017","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","268","Georgia","2018","0.975","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","268","Georgia","2019","0.1","2019","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","268","Georgia","2020","0.975","2020","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","268","Georgia","2021","0.975","2021","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","268","Georgia","2022","0.975","2022","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","268","Georgia","2023","0.975","2023","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","270","Gambia","2017","0.45","2017","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","270","Gambia","2018","0.375","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","270","Gambia","2020","0.525","2020","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","270","Gambia","2021","0.05","2021","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","275","State of Palestine","2015","0.075","2015","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","275","State of Palestine","2016","0.25","2016","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","275","State of Palestine","2017","0.275","2017","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","275","State of Palestine","2018","0.4","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","276","Germany","2015","0.575","2015","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","276","Germany","2016","0.575","2016","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","276","Germany","2017","0.575","2017","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","276","Germany","2018","0.575","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","276","Germany","2019","0.575","2019","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","288","Ghana","2018","0.05","2018","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","288","Ghana","2019","0.6","2019","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","288","Ghana","2020","0.825","2020","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","288","Ghana","2021","0.75","2021","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
"13","13.1","13.1.2","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","288","Ghana","2022","0.675","2022","","","","","United Nations Office for Disaster Risk Reduction (2024)","","Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.","C","G","INDEX"
